Kod;Wyszczególnienie;Rok;Wartosc;Jednostka miary
5020000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2010;494,2;osoba
5020000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2011;563,59;osoba
5020000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2012;502,82;osoba
5020000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2013;442,79;osoba
5020000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2014;442,55;osoba
5020000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2015;339,63;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2004;290,98;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2005;272,36;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2006;272,89;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2007;265,62;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2008;354,68;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2009;349,01;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2010;331,14;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2011;261,25;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2012;264,59;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2013;304,4;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2014;288;osoba
5020000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2015;345,5;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2004;608,88;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2005;606,84;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2006;700,7;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2007;697,44;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2008;588,63;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2009;587,52;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2010;579,62;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2011;577,75;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2012;589,04;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2013;518,27;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2014;479,34;osoba
5160000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2015;486,33;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2004;167,46;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2005;190,1;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2006;131,67;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2007;151,92;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2008;234,87;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2009;184,95;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2010;167,59;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2011;184,74;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2012;136,93;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2013;172,11;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2014;180,43;osoba
5160000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2015;170,31;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2004;443,17;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2005;441,27;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2006;435,3;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2007;438,67;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2008;427,79;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2009;434,32;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2010;438,05;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2011;427,28;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2012;433,32;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2013;437,87;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2014;436,14;osoba
6040000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2015;396,47;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2004;315,22;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2005;287,48;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2006;294,81;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2007;298,46;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2008;341,24;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2009;306,99;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2010;315,86;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2011;314,65;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2012;307,22;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2013;303,38;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2014;324,51;osoba
6040000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2015;321,51;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2004;379,99;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2005;398,88;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2006;393,71;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2007;393,47;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2008;424,06;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2009;442,74;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2010;423,82;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2011;296,56;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2012;347,82;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2013;251,43;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2014;250,06;osoba
6220000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2015;260,35;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2004;269,38;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2005;284,15;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2006;280,13;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2007;323,44;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2008;329,89;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2009;335,01;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2010;338,58;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2011;350,81;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2012;354,72;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2013;339,47;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2014;384,85;osoba
6220000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2015;449,21;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2004;780,29;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2005;819,15;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2006;818,17;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2007;805,28;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2008;805,8;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2009;776,45;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2010;795,29;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2011;901,67;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2012;900,49;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2013;828,7;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2014;750,11;osoba
6280000000;ludność na 1 miejsce w teatrach i instytucjach muzycznych;2015;755,34;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2004;244,39;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2005;238,39;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2006;267,2;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2007;275,88;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2008;287,37;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2009;262,27;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2010;250,29;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2011;270,29;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2012;252,29;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2013;252,86;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2014;267,29;osoba
6280000000;widzowie i słuchacze w teatrach i instytucjach muzycznych na 1000 ludności;2015;262,34;osoba
