Kod;Typy szkół;Rok;Wartosc;Jednostka miary
3200000000;licea ogólnokształcące specjalne dla młodzieży;2014;21;osoba
3200000000;licea ogólnokształcące specjalne dla młodzieży;2015;6;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;24;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;24;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;18;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;16;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;12;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;9;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
3200000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
3200000000;szkoły ogólnokształcące dla dorosłych;2010;23;osoba
3200000000;szkoły ogólnokształcące dla dorosłych;2011;22;osoba
3200000000;szkoły ogólnokształcące dla dorosłych;2012;22;osoba
3200000000;szkoły ogólnokształcące dla dorosłych;2013;24;osoba
3200000000;szkoły ogólnokształcące dla dorosłych;2014;25;osoba
3200000000;szkoły ogólnokształcące dla dorosłych;2015;25;osoba
3200000000;licea ogólnokształcące dla dorosłych;2010;23;osoba
3200000000;licea ogólnokształcące dla dorosłych;2011;21;osoba
3200000000;licea ogólnokształcące dla dorosłych;2012;24;osoba
3200000000;licea ogólnokształcące dla dorosłych;2013;25;osoba
3200000000;licea ogólnokształcące dla dorosłych;2014;25;osoba
3200000000;licea ogólnokształcące dla dorosłych;2015;25;osoba
3200000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;23;osoba
3200000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;22;osoba
3200000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;18;osoba
3200000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;14;osoba
3200000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
3200000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
3260000000;ogółem;2010;28;osoba
3260000000;ogółem;2011;27;osoba
3260000000;ogółem;2012;27;osoba
3260000000;ogółem;2013;28;osoba
3260000000;ogółem;2014;3;osoba
3260000000;ogółem;2015;3;osoba
3260000000;szkoły ogólnokształcące dla młodzieży;2010;29;osoba
3260000000;szkoły ogólnokształcące dla młodzieży;2011;28;osoba
3260000000;szkoły ogólnokształcące dla młodzieży;2012;28;osoba
3260000000;szkoły ogólnokształcące dla młodzieży;2013;28;osoba
3260000000;szkoły ogólnokształcące dla młodzieży;2014;28;osoba
3260000000;szkoły ogólnokształcące dla młodzieży;2015;28;osoba
3260000000;licea ogólnokształcące dla młodzieży bez specjalnych;2010;29;osoba
3260000000;licea ogólnokształcące dla młodzieży bez specjalnych;2011;29;osoba
3260000000;licea ogólnokształcące dla młodzieży bez specjalnych;2012;28;osoba
3260000000;licea ogólnokształcące dla młodzieży bez specjalnych;2013;28;osoba
3260000000;licea ogólnokształcące dla młodzieży bez specjalnych;2014;28;osoba
3260000000;licea ogólnokształcące dla młodzieży bez specjalnych;2015;28;osoba
3260000000;licea ogólnokształcące specjalne dla młodzieży;2010;8;osoba
3260000000;licea ogólnokształcące specjalne dla młodzieży;2011;6;osoba
3260000000;licea ogólnokształcące specjalne dla młodzieży;2012;5;osoba
3260000000;licea ogólnokształcące specjalne dla młodzieży;2013;7;osoba
3260000000;licea ogólnokształcące specjalne dla młodzieży;2014;9;osoba
3260000000;licea ogólnokształcące specjalne dla młodzieży;2015;7;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;0;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;0;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;0;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;13;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;10;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;9;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
3260000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
3260000000;szkoły ogólnokształcące dla dorosłych;2010;24;osoba
3260000000;szkoły ogólnokształcące dla dorosłych;2011;22;osoba
3260000000;szkoły ogólnokształcące dla dorosłych;2012;24;osoba
3260000000;szkoły ogólnokształcące dla dorosłych;2013;25;osoba
3260000000;szkoły ogólnokształcące dla dorosłych;2014;25;osoba
3260000000;szkoły ogólnokształcące dla dorosłych;2015;25;osoba
3260000000;licea ogólnokształcące dla dorosłych;2010;24;osoba
3260000000;licea ogólnokształcące dla dorosłych;2011;21;osoba
3260000000;licea ogólnokształcące dla dorosłych;2012;25;osoba
3260000000;licea ogólnokształcące dla dorosłych;2013;26;osoba
3260000000;licea ogólnokształcące dla dorosłych;2014;25;osoba
3260000000;licea ogólnokształcące dla dorosłych;2015;25;osoba
3260000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;24;osoba
3260000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;23;osoba
3260000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;22;osoba
3260000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;18;osoba
3260000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
3260000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
4080000000;ogółem;2010;27;osoba
4080000000;ogółem;2011;26;osoba
4080000000;ogółem;2012;27;osoba
4080000000;ogółem;2013;25;osoba
4080000000;ogółem;2014;2;osoba
4080000000;ogółem;2015;2;osoba
4080000000;szkoły ogólnokształcące dla młodzieży;2010;26;osoba
4080000000;szkoły ogólnokształcące dla młodzieży;2011;26;osoba
4080000000;szkoły ogólnokształcące dla młodzieży;2012;26;osoba
4080000000;szkoły ogólnokształcące dla młodzieży;2013;26;osoba
4080000000;szkoły ogólnokształcące dla młodzieży;2014;26;osoba
4080000000;szkoły ogólnokształcące dla młodzieży;2015;26;osoba
4080000000;licea ogólnokształcące dla młodzieży bez specjalnych;2010;26;osoba
4080000000;licea ogólnokształcące dla młodzieży bez specjalnych;2011;26;osoba
4080000000;licea ogólnokształcące dla młodzieży bez specjalnych;2012;26;osoba
4080000000;licea ogólnokształcące dla młodzieży bez specjalnych;2013;26;osoba
4080000000;licea ogólnokształcące dla młodzieży bez specjalnych;2014;26;osoba
4080000000;licea ogólnokształcące dla młodzieży bez specjalnych;2015;26;osoba
4080000000;licea ogólnokształcące specjalne dla młodzieży;2010;0;osoba
4080000000;licea ogólnokształcące specjalne dla młodzieży;2011;0;osoba
4080000000;licea ogólnokształcące specjalne dla młodzieży;2012;0;osoba
4080000000;licea ogólnokształcące specjalne dla młodzieży;2013;0;osoba
4080000000;licea ogólnokształcące specjalne dla młodzieży;2014;0;osoba
4080000000;licea ogólnokształcące specjalne dla młodzieży;2015;0;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;19;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;13;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;14;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;0;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;0;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;0;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
4080000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
4080000000;szkoły ogólnokształcące dla dorosłych;2010;27;osoba
4080000000;szkoły ogólnokształcące dla dorosłych;2011;27;osoba
4080000000;szkoły ogólnokształcące dla dorosłych;2012;28;osoba
4080000000;szkoły ogólnokształcące dla dorosłych;2013;23;osoba
4080000000;szkoły ogólnokształcące dla dorosłych;2014;24;osoba
4080000000;szkoły ogólnokształcące dla dorosłych;2015;26;osoba
4080000000;licea ogólnokształcące dla dorosłych;2010;26;osoba
4080000000;licea ogólnokształcące dla dorosłych;2011;27;osoba
4080000000;licea ogólnokształcące dla dorosłych;2012;30;osoba
4080000000;licea ogólnokształcące dla dorosłych;2013;23;osoba
4080000000;licea ogólnokształcące dla dorosłych;2014;24;osoba
4080000000;licea ogólnokształcące dla dorosłych;2015;26;osoba
4080000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;28;osoba
4080000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;27;osoba
4080000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;22;osoba
4080000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;22;osoba
4080000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
4080000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
4300000000;ogółem;2010;27;osoba
4300000000;ogółem;2011;27;osoba
4300000000;ogółem;2012;27;osoba
4300000000;ogółem;2013;28;osoba
4300000000;ogółem;2014;2;osoba
4300000000;ogółem;2015;2;osoba
4300000000;szkoły ogólnokształcące dla młodzieży;2010;27;osoba
4300000000;szkoły ogólnokształcące dla młodzieży;2011;27;osoba
4300000000;szkoły ogólnokształcące dla młodzieży;2012;27;osoba
4300000000;szkoły ogólnokształcące dla młodzieży;2013;27;osoba
4300000000;szkoły ogólnokształcące dla młodzieży;2014;27;osoba
4300000000;szkoły ogólnokształcące dla młodzieży;2015;27;osoba
4300000000;licea ogólnokształcące dla młodzieży bez specjalnych;2010;27;osoba
4300000000;licea ogólnokształcące dla młodzieży bez specjalnych;2011;27;osoba
4300000000;licea ogólnokształcące dla młodzieży bez specjalnych;2012;27;osoba
4300000000;licea ogólnokształcące dla młodzieży bez specjalnych;2013;27;osoba
4300000000;licea ogólnokształcące dla młodzieży bez specjalnych;2014;27;osoba
4300000000;licea ogólnokształcące dla młodzieży bez specjalnych;2015;27;osoba
4300000000;licea ogólnokształcące specjalne dla młodzieży;2010;8;osoba
4300000000;licea ogólnokształcące specjalne dla młodzieży;2011;9;osoba
4300000000;licea ogólnokształcące specjalne dla młodzieży;2012;9;osoba
4300000000;licea ogólnokształcące specjalne dla młodzieży;2013;7;osoba
4300000000;licea ogólnokształcące specjalne dla młodzieży;2014;7;osoba
4300000000;licea ogólnokształcące specjalne dla młodzieży;2015;7;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;17;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;18;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;18;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;8;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;7;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;7;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
4300000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
4300000000;szkoły ogólnokształcące dla dorosłych;2010;26;osoba
4300000000;szkoły ogólnokształcące dla dorosłych;2011;25;osoba
4300000000;szkoły ogólnokształcące dla dorosłych;2012;26;osoba
4300000000;szkoły ogólnokształcące dla dorosłych;2013;30;osoba
4300000000;szkoły ogólnokształcące dla dorosłych;2014;28;osoba
4300000000;szkoły ogólnokształcące dla dorosłych;2015;28;osoba
4300000000;licea ogólnokształcące dla dorosłych;2010;26;osoba
4300000000;licea ogólnokształcące dla dorosłych;2011;24;osoba
4300000000;licea ogólnokształcące dla dorosłych;2012;29;osoba
4300000000;licea ogólnokształcące dla dorosłych;2013;30;osoba
4300000000;licea ogólnokształcące dla dorosłych;2014;28;osoba
4300000000;licea ogólnokształcące dla dorosłych;2015;28;osoba
4300000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;25;osoba
4300000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;26;osoba
4300000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;20;osoba
4300000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;17;osoba
4300000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
4300000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
4320000000;ogółem;2010;25;osoba
4320000000;ogółem;2011;25;osoba
4320000000;ogółem;2012;26;osoba
4320000000;ogółem;2013;26;osoba
4320000000;ogółem;2014;2;osoba
4320000000;ogółem;2015;2;osoba
4320000000;szkoły ogólnokształcące dla młodzieży;2010;25;osoba
4320000000;szkoły ogólnokształcące dla młodzieży;2011;25;osoba
4320000000;szkoły ogólnokształcące dla młodzieży;2012;25;osoba
4320000000;szkoły ogólnokształcące dla młodzieży;2013;26;osoba
4320000000;szkoły ogólnokształcące dla młodzieży;2014;26;osoba
4320000000;szkoły ogólnokształcące dla młodzieży;2015;26;osoba
4320000000;licea ogólnokształcące dla młodzieży bez specjalnych;2010;25;osoba
4320000000;licea ogólnokształcące dla młodzieży bez specjalnych;2011;25;osoba
4320000000;licea ogólnokształcące dla młodzieży bez specjalnych;2012;26;osoba
4320000000;licea ogólnokształcące dla młodzieży bez specjalnych;2013;26;osoba
4320000000;licea ogólnokształcące dla młodzieży bez specjalnych;2014;26;osoba
4320000000;licea ogólnokształcące dla młodzieży bez specjalnych;2015;26;osoba
4320000000;licea ogólnokształcące specjalne dla młodzieży;2010;8;osoba
4320000000;licea ogólnokształcące specjalne dla młodzieży;2011;7;osoba
4320000000;licea ogólnokształcące specjalne dla młodzieży;2012;7;osoba
4320000000;licea ogólnokształcące specjalne dla młodzieży;2013;7;osoba
4320000000;licea ogólnokształcące specjalne dla młodzieży;2014;7;osoba
4320000000;licea ogólnokształcące specjalne dla młodzieży;2015;7;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;16;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;15;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;11;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;5;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;7;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;6;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
4320000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
4320000000;szkoły ogólnokształcące dla dorosłych;2010;26;osoba
4320000000;szkoły ogólnokształcące dla dorosłych;2011;26;osoba
4320000000;szkoły ogólnokształcące dla dorosłych;2012;27;osoba
4320000000;szkoły ogólnokształcące dla dorosłych;2013;27;osoba
4320000000;szkoły ogólnokształcące dla dorosłych;2014;27;osoba
4320000000;szkoły ogólnokształcące dla dorosłych;2015;28;osoba
4320000000;licea ogólnokształcące dla dorosłych;2010;26;osoba
4320000000;licea ogólnokształcące dla dorosłych;2011;25;osoba
4320000000;licea ogólnokształcące dla dorosłych;2012;28;osoba
4320000000;licea ogólnokształcące dla dorosłych;2013;28;osoba
4320000000;licea ogólnokształcące dla dorosłych;2014;27;osoba
4320000000;licea ogólnokształcące dla dorosłych;2015;28;osoba
4320000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;26;osoba
4320000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;26;osoba
4320000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;21;osoba
4320000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;17;osoba
4320000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
4320000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
5020000000;ogółem;2010;27;osoba
5020000000;ogółem;2011;27;osoba
5020000000;ogółem;2012;27;osoba
5020000000;ogółem;2013;27;osoba
5020000000;ogółem;2014;2;osoba
5020000000;ogółem;2015;2;osoba
5020000000;szkoły ogólnokształcące dla młodzieży;2010;27;osoba
5020000000;szkoły ogólnokształcące dla młodzieży;2011;27;osoba
5020000000;szkoły ogólnokształcące dla młodzieży;2012;27;osoba
5020000000;szkoły ogólnokształcące dla młodzieży;2013;27;osoba
5020000000;szkoły ogólnokształcące dla młodzieży;2014;26;osoba
5020000000;szkoły ogólnokształcące dla młodzieży;2015;26;osoba
5020000000;licea ogólnokształcące dla młodzieży bez specjalnych;2010;27;osoba
5020000000;licea ogólnokształcące dla młodzieży bez specjalnych;2011;27;osoba
5020000000;licea ogólnokształcące dla młodzieży bez specjalnych;2012;27;osoba
5020000000;licea ogólnokształcące dla młodzieży bez specjalnych;2013;27;osoba
5020000000;licea ogólnokształcące dla młodzieży bez specjalnych;2014;27;osoba
5020000000;licea ogólnokształcące dla młodzieży bez specjalnych;2015;26;osoba
5020000000;licea ogólnokształcące specjalne dla młodzieży;2010;8;osoba
5020000000;licea ogólnokształcące specjalne dla młodzieży;2011;9;osoba
5020000000;licea ogólnokształcące specjalne dla młodzieży;2012;10;osoba
5020000000;licea ogólnokształcące specjalne dla młodzieży;2013;7;osoba
5020000000;licea ogólnokształcące specjalne dla młodzieży;2014;7;osoba
5020000000;licea ogólnokształcące specjalne dla młodzieży;2015;7;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;21;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;23;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;17;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;10;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;9;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;7;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
5020000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
5020000000;szkoły ogólnokształcące dla dorosłych;2010;27;osoba
5020000000;szkoły ogólnokształcące dla dorosłych;2011;26;osoba
5020000000;szkoły ogólnokształcące dla dorosłych;2012;28;osoba
5020000000;szkoły ogólnokształcące dla dorosłych;2013;29;osoba
5020000000;szkoły ogólnokształcące dla dorosłych;2014;26;osoba
5020000000;szkoły ogólnokształcące dla dorosłych;2015;26;osoba
5020000000;licea ogólnokształcące dla dorosłych;2010;28;osoba
5020000000;licea ogólnokształcące dla dorosłych;2011;27;osoba
5020000000;licea ogólnokształcące dla dorosłych;2012;30;osoba
5020000000;licea ogólnokształcące dla dorosłych;2013;29;osoba
5020000000;licea ogólnokształcące dla dorosłych;2014;26;osoba
5020000000;licea ogólnokształcące dla dorosłych;2015;26;osoba
5020000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;26;osoba
5020000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;26;osoba
5020000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;21;osoba
5020000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;19;osoba
5020000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
5020000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
5160000000;ogółem;2010;27;osoba
5160000000;ogółem;2011;26;osoba
5160000000;ogółem;2012;26;osoba
5160000000;ogółem;2013;26;osoba
5160000000;ogółem;2014;2;osoba
5160000000;ogółem;2015;2;osoba
5160000000;szkoły ogólnokształcące dla młodzieży;2010;26;osoba
5160000000;szkoły ogólnokształcące dla młodzieży;2011;27;osoba
5160000000;szkoły ogólnokształcące dla młodzieży;2012;26;osoba
5160000000;szkoły ogólnokształcące dla młodzieży;2013;26;osoba
5160000000;szkoły ogólnokształcące dla młodzieży;2014;26;osoba
5160000000;szkoły ogólnokształcące dla młodzieży;2015;26;osoba
5160000000;licea ogólnokształcące dla młodzieży bez specjalnych;2010;27;osoba
5160000000;licea ogólnokształcące dla młodzieży bez specjalnych;2011;27;osoba
5160000000;licea ogólnokształcące dla młodzieży bez specjalnych;2012;27;osoba
5160000000;licea ogólnokształcące dla młodzieży bez specjalnych;2013;26;osoba
5160000000;licea ogólnokształcące dla młodzieży bez specjalnych;2014;26;osoba
5160000000;licea ogólnokształcące dla młodzieży bez specjalnych;2015;26;osoba
5160000000;licea ogólnokształcące specjalne dla młodzieży;2010;0;osoba
5160000000;licea ogólnokształcące specjalne dla młodzieży;2011;0;osoba
5160000000;licea ogólnokształcące specjalne dla młodzieży;2012;0;osoba
5160000000;licea ogólnokształcące specjalne dla młodzieży;2013;0;osoba
5160000000;licea ogólnokształcące specjalne dla młodzieży;2014;6;osoba
5160000000;licea ogólnokształcące specjalne dla młodzieży;2015;7;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;29;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;27;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;19;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;14;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;12;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;11;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
5160000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
5160000000;szkoły ogólnokształcące dla dorosłych;2010;28;osoba
5160000000;szkoły ogólnokształcące dla dorosłych;2011;26;osoba
5160000000;szkoły ogólnokształcące dla dorosłych;2012;26;osoba
5160000000;szkoły ogólnokształcące dla dorosłych;2013;27;osoba
5160000000;szkoły ogólnokształcące dla dorosłych;2014;26;osoba
5160000000;szkoły ogólnokształcące dla dorosłych;2015;26;osoba
5160000000;licea ogólnokształcące dla dorosłych;2010;29;osoba
5160000000;licea ogólnokształcące dla dorosłych;2011;24;osoba
5160000000;licea ogólnokształcące dla dorosłych;2012;27;osoba
5160000000;licea ogólnokształcące dla dorosłych;2013;27;osoba
5160000000;licea ogólnokształcące dla dorosłych;2014;26;osoba
5160000000;licea ogólnokształcące dla dorosłych;2015;26;osoba
5160000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;27;osoba
5160000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;27;osoba
5160000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;23;osoba
5160000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;21;osoba
5160000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
5160000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
6040000000;ogółem;2010;27;osoba
6040000000;ogółem;2011;27;osoba
6040000000;ogółem;2012;27;osoba
6040000000;ogółem;2013;27;osoba
6040000000;ogółem;2014;2;osoba
6040000000;ogółem;2015;2;osoba
6040000000;szkoły ogólnokształcące dla młodzieży;2010;28;osoba
6040000000;szkoły ogólnokształcące dla młodzieży;2011;27;osoba
6040000000;szkoły ogólnokształcące dla młodzieży;2012;28;osoba
6040000000;szkoły ogólnokształcące dla młodzieży;2013;28;osoba
6040000000;szkoły ogólnokształcące dla młodzieży;2014;27;osoba
6040000000;szkoły ogólnokształcące dla młodzieży;2015;27;osoba
6040000000;licea ogólnokształcące dla młodzieży bez specjalnych;2010;28;osoba
6040000000;licea ogólnokształcące dla młodzieży bez specjalnych;2011;28;osoba
6040000000;licea ogólnokształcące dla młodzieży bez specjalnych;2012;28;osoba
6040000000;licea ogólnokształcące dla młodzieży bez specjalnych;2013;28;osoba
6040000000;licea ogólnokształcące dla młodzieży bez specjalnych;2014;28;osoba
6040000000;licea ogólnokształcące dla młodzieży bez specjalnych;2015;27;osoba
6040000000;licea ogólnokształcące specjalne dla młodzieży;2010;7;osoba
6040000000;licea ogólnokształcące specjalne dla młodzieży;2011;6;osoba
6040000000;licea ogólnokształcące specjalne dla młodzieży;2012;7;osoba
6040000000;licea ogólnokształcące specjalne dla młodzieży;2013;7;osoba
6040000000;licea ogólnokształcące specjalne dla młodzieży;2014;7;osoba
6040000000;licea ogólnokształcące specjalne dla młodzieży;2015;7;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;14;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;22;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;16;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;4;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;0;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;0;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
6040000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
